Age,Age_Bin,Gender,Education,Income,Race,RaisedCity,RaisedState,RaisedZip,RaisedPlace,Latitude,Longitude,RaisedYears,CG_1018.1,CG_1021.1,CG_1023,CG_1024.1,CG_1025.1,CG_1026.1,CG_1080,CG_1081,CG_1082,CU_1019.1,CU_1020.1,CU_1027.1,CU_1060.1,CU_1078,CU_1079,PI_1035,PI_1115,PI_1160,PI_1161,PI_1162,PI_1163,PI_1164,PI_1165,PI_1167,PI_1169,PI_1170,PI_1171,PI_1172,PI_1173,PI_1174,PR_1101,PR_1102,PR_1116,PR_1117,PR_1118.1,PR_1119,PR_1120,PR_1121,PR_1122,PR_1123,PR_1124,PR_1125,PR_1175,PR_1176,PR_1177,AmazonID,ResponseID,SurveyLatitude,SurveyLongitude,CG_Min,CU_Max,Min_Max_Discard,CG_Score,CU_Score,C_Sum_Discard,Discard?,MomCity,MomState,MomCountry,DadCity,DadState,DadCountry,CurrentCity,CurrentState,CurrentZip,CurrentYears,Race_Other,RaisedOther,Languages,LanguageList
25,18-30,Female,Graduate,12500,White,Cape Girardeau,MO,63701,"Cape Girardeau, MO",37.3131195,-89.55211,18,4,5,5,5,4,4,4,5,4,1,1,1,1,1,2,2,3,1,4,4,3,2,4,5,2,1,1,1,1,1,4,3,4,5,3,3,4,3,4,3,4,4,1,4,4,A24HTMQG0WRT01,R_bkIaVzyaQw9LQTX,32.41789246,-81.78230286,4,2,No,4.444444444,1.166666667,No,No,Kelso,MO,,St. Louis,MO,,Statesboro,GA,30461,2,,,1,
28,18-30,Female,No_degree,25000,Other,Huntington Station,NY,11731,"Huntington Station, NY",40.8507425,-73.3596865,18,5,5,5,5,2,4,5,5,5,1,1,1,1,1,2,1,1,1,1,4,1,1,4,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,A104K65JM98GB,R_abFSJxhw7kkdgxv,30.45779419,-87.2582016,2,2,Consider,4.555555556,1.166666667,No,Flag,Huntington Station,NY,,Bronx,NY,,Pensacola,FL,32506,2,mixed,,1,
31,31-40,Male,No_degree,75000,White,Gosnell,AR,72315,"Gosnell, AR",35.92168639,-89.93260992,31,5,5,5,4,5,5,3,5,3,1,1,1,1,1,5,1,5,2,4,1,3,5,2,5,5,5,1,3,4,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,5,A28SYXQL3YOKVL,R_eQVnFOKLkvkkHiJ,35.81900024,-90.17500305,3,5,Consider,4.444444444,1.666666667,No,Flag,,,,Gosnell,AR,,Gosnell,AR,72315,31,,,1,
26,18-30,Male,No_degree,87500,Asian,Detroit,MI,48228,"Detroit, MI",42.3688835,-83.159495,26,3,5,5,4,3,5,4,5,4,2,3,1,3,3,2,1,4,2,2,3,5,2,5,4,3,1,2,3,4,2,3,1,1,2,2,2,1,2,1,2,2,1,2,1,3,A2VC6BTV3WN1US,R_da0efAeHbMPQHVH,42.42550659,-83.25330353,3,3,No,4.222222222,2.333333333,Consider,Flag,Trivandrum,,India - IN,Kottoyam,,India - IN,Redford Charter Township,MI,48239,26,,,2,Malayalam
31,31-40,Female,Bachelors,62500,White,Westport,CT,06880,"Westport, CT",41.132132,-73.3465215,18,5,5,5,5,5,5,4,5,4,2,2,1,1,1,3,2,2,1,5,1,2,1,3,4,4,1,1,1,4,1,1,1,1,1,2,1,2,2,1,2,2,1,1,3,3,AEI5USUUPBU2G,R_07ypni2Ep6TK1gh,43.81719971,-70.17829895,4,3,No,4.777777778,1.666666667,No,No,Westport,CT,,Weston,CT,,Portland,ME,04101,2,,,1,
60,51-60,Female,No_degree,62500,White,Kansas City,MO,00000,"Kansas City, MO",39.125129,-94.551028,18,5,5,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,A02410731Z1WLDIVAL3R1,R_9GOOO0JB8sdCOBn,42.54570007,-83.21649933,4,1,No,4.888888889,1,No,No,Liberty,MO,,Liberty,MO,,Birmingham,MI,48009,3,,,1,
23,18-30,Male,Bachelors,100000,White,Baker,FL,32040,"Baker, FL",30.5631675,-84.454076,23,5,5,5,5,1,5,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,3,1,5,1,1,1,1,1,1,5,1,5,1,1,1,AZ2A4MSROOJUH,R_8llhP0GuYu1GyRn,,,1,1,Consider,4.333333333,1,No,Flag,Baker,FL,,Baker,FL,,Baker,FL,32040,23,,,1,
52,51-60,Female,Bachelors,12500,White,Danville,CA,94526,"Danville, CA",37.813063,-121.967901,17,5,5,5,5,3,5,5,5,4,2,1,3,2,1,2,3,5,1,4,1,3,3,3,5,4,3,3,4,3,2,5,1,2,2,3,2,3,2,2,3,2,3,1,3,2,A26RO8GGTQAXGG,R_9GmxkUhDeVgHrqR,43.74060059,-122.4174957,3,3,No,4.666666667,1.833333333,No,No,Palm Desert,CA,,Santa Monica,CA,,Eugene,OR,97404,22,,,1,
47,41-50,Male,No_degree,50000,White,Mattituck,NY,11958,"Mattituck, NY",41.01982326,-72.50389786,15,4,5,5,4,4,5,5,5,4,2,1,2,2,2,3,1,3,2,4,3,2,1,5,4,3,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,3,3,3,3,A3QNCW3LR2AVOV,R_43l27JYwnrGJ6fz,41.06390381,-72.42900085,4,3,No,4.555555556,2,Consider,Flag,Manorville,NY,,Riverhead,NY,,Peconic,NY,11958,15,,,1,
25,18-30,Female,No_degree,12500,White,Florence,AL,35630,"Florence, AL",34.830435,-87.661062,20,5,5,5,5,3,5,5,5,5,1,1,2,1,1,1,4,4,1,4,1,5,1,2,5,5,1,1,1,1,3,5,4,5,5,5,5,4,5,5,5,5,5,1,5,4,A1Q47ATCDDOZLG,R_ddtxzRkMFxZsFMx,34.91229248,-87.62590027,3,2,No,4.777777778,1.166666667,No,No,Sheffield,AL,,,,,Florence,AL,35630,20,,,1,
42,41-50,Female,Associates,37500,White,Mandeville,LA,00000,"Mandeville, LA",30.375578,-90.089406,13,4,5,5,5,5,5,5,5,5,2,1,3,1,2,1,1,1,1,5,2,1,1,4,5,4,3,1,3,3,1,4,5,5,1,5,5,1,2,4,4,5,5,1,5,4,A3J55BJGV95JKH,R_3vHdR1nybJQ4igd,36.126297,-95.94740295,4,3,No,4.888888889,1.666666667,No,No,Henryetta,OK,,Dallas,TX,,Tulsa,OK,74120,29,,,1,
40,31-40,Female,Bachelors,25000,White,Pineville,LA,71360,"Pineville, LA",31.2827655,-92.364565,40,5,5,5,2,5,5,3,5,5,2,2,1,2,1,2,2,5,3,3,2,5,2,3,5,4,5,2,1,3,3,5,3,5,5,5,5,5,4,5,5,5,5,2,2,5,A15GRSTO3CWT8O,R_eRNjHD6rEpbSDqJ,,,2,2,Consider,4.444444444,1.666666667,No,Flag,Dry Prong,LA,,Pineville,LA,,Dry Prong,LA,71423,40,,,1,
26,18-30,Female,Bachelors,25000,White,Athens,OH,45701,"Athens, OH",39.3219125,-82.100009,26,5,5,5,5,3,2,5,5,5,1,1,2,1,1,2,1,2,1,4,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,3,A389KAGDNVULOJ,R_6szpJyiZGxzrTyB,,,2,2,Consider,4.444444444,1.333333333,No,Flag,timisora,,Romania - RO,timisora,,Romania - RO,Athens,OH,45701,5,,,1,
21,18-30,Female,HS_diploma,62500,White,Bloomingdale,IL,60108,"Bloomingdale, IL",41.9498975,-88.083679,21,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,4,1,5,5,1,1,5,5,3,1,1,2,2,3,2,2,5,5,2,2,4,4,4,5,5,5,1,3,5,A1Y508DW5BHFJB,R_ebsYeE8r3iZb7g1,41.94839478,-88.09470367,5,2,No,5,1.5,No,No,Arbon,ID,,Roselle,IL,,Bloomingdale,IL,60108,21,,,1,
23,18-30,Female,Graduate,37500,White,Greenville,NC,28590,"Greenville, NC",35.5650065,-77.383113,23,5,5,5,5,1,5,4,5,5,2,1,1,1,1,2,1,5,1,5,2,5,1,5,5,3,5,1,1,1,1,5,3,5,5,5,5,5,4,5,5,5,5,1,5,5,A3OKRQ642U00VW,R_8laQRdbTUhAokdv,35.68760681,-77.16609955,1,2,Consider,4.444444444,1.333333333,No,Flag,Williamston,NC,,Danville,VA,,Greenville,NC,28590,23,,,1,
33,31-40,Male,HS_diploma,25000,White,Putnam,CT,06260,"Putnam, CT",41.918531,-71.902438,30,5,5,5,5,5,5,5,5,4,1,1,1,1,2,1,1,3,1,2,5,3,1,1,5,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,A1A7P5LC80G47W,R_73y2yCHrMBA6vxb,33.39720154,-111.7857971,4,2,No,4.888888889,1.166666667,No,No,Yonkers,NY,,Worcester,MA,,Mesa,AZ,85203,2,,,1,
29,18-30,Female,Bachelors,25000,White,Fredericksburg,VA,22407,"Fredericksburg, VA",38.2840375,-77.517121,14,5,5,5,5,3,5,3,5,5,3,2,1,2,2,2,2,4,1,3,2,3,2,1,5,4,3,2,5,1,3,4,2,3,3,4,1,1,2,3,4,1,4,1,3,3,A1EOOFNOHJAWWJ,R_5aPkNmxpKO5giaN,38.2980957,-77.48259735,3,3,No,4.555555556,2,Consider,Flag,Crofton,MD,,Bakersfield,CA,,Fredericksburg,VA,22401,4,,,1,
30,18-30,Male,No_degree,25000,White,Brookfield,CT,06804,"Brookfield, CT",41.4674625,-73.3958265,10,5,5,5,5,5,5,5,5,3,1,1,1,2,2,3,1,3,1,3,1,1,1,2,5,4,1,1,3,1,1,1,1,1,2,1,2,2,2,2,2,1,3,1,3,4,A2X0ZHQ7KD3S6X,R_2tTf8kzRtUNo5OR,33.91819763,-78.59989929,3,3,No,4.777777778,1.666666667,No,No,Other,KS,,Evanston,WY,,Southport,NC,28461,6,,,1,
33,31-40,Male,Bachelors,1,White,Coeur d'Alene,ID,83814,"Coeur d'Alene, ID",47.698163,-116.788753,15,5,5,5,5,5,5,5,5,5,1,1,2,1,2,2,2,5,1,5,3,1,1,5,5,3,1,1,2,4,2,2,1,5,4,1,2,3,3,3,1,5,5,1,4,4,A2WF8JGMNB4UEN,R_42TQ2WFpa9Ciu9v,43.59519958,-116.1954041,5,2,No,5,1.5,No,No,Riverside,CA,,Coeur d'Alene,ID,,Boise City,ID,83701,6,,,1,
60,51-60,Female,Bachelors,87500,White,Painesville,OH,44077,"Painesville, OH",41.7147765,-81.2286935,18,5,5,5,5,5,5,5,5,5,1,2,1,1,2,1,1,4,2,2,2,2,2,2,5,1,2,1,1,2,4,2,4,4,2,1,2,2,4,2,5,4,5,2,4,4,AWPZVPQ0Z18GN,R_b14xHOTTzexKFUx,38.48550415,-121.3431015,5,2,No,5,1.333333333,No,No,Ashtabula Township,OH,,East Liverpool,OH,,Sacramento,CA,95834,38,,,1,
35,31-40,Female,Bachelors,25000,White,Kodiak Island,AK,99615,"Kodiak Island, AK",57.55280227,-153.4693256,10,5,5,5,5,4,5,4,5,5,1,1,1,1,1,1,3,1,1,2,3,1,1,2,5,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,A36470UBRH28GO,R_bOYisMkY7cQH3OB,36.22219849,-83.32369995,4,1,No,4.777777778,1,No,No,Elmhurst,IL,,Dothan,AL,,Rutledge,TN,37861,2,,,1,
25,18-30,Female,Bachelors,62500,White,Bend,OR,97701,"Bend, OR",44.0747355,-121.3008115,19,5,5,5,5,3,4,3,5,5,1,2,2,2,2,3,2,1,2,4,3,2,1,2,5,3,3,2,3,3,1,3,3,3,3,2,2,1,1,5,2,1,2,2,2,3,A1R5UJUMN6UJWF,R_416eF8PDkQ69RDn,45.54469299,-121.1542969,3,3,No,4.444444444,2,Consider,Flag,Upland,CA,,Fresno,CA,,The Dalles,OR,97058,6,,,1,
34,31-40,Male,Bachelors,50000,White,Rockport,WA,98283,"Rockport, WA",48.477884,-121.5809645,18,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,1,1,1,5,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,A3FU99QHMC1KLP,R_dg9CMKGNgUXyvVb,45.5144043,-122.6432953,4,1,No,4.888888889,1,No,No,Ramona,CA,,Arequipa,,Peru - PE,Portland,OR,97209,7,,,1,
42,41-50,Female,HS_diploma,1,Asian,Honolulu,HI,96814,"Honolulu, HI",24.5422225,-166.8519585,40,3,5,5,5,4,5,5,5,5,2,1,1,2,1,3,1,2,1,4,4,1,1,2,5,4,2,2,3,1,3,2,1,2,3,1,1,1,1,1,4,1,2,1,4,4,AYOLVUJBAIR0M,R_eyTnGEP3Ebiw9kV,40.8625946,-73.92179871,3,3,No,4.666666667,1.666666667,No,No,Osaka,,Japan - JP,Honolulu,HI,,Manhattan,NY,10034,1,,,1,
51,51-60,Male,No_degree,25000,White,Ravenden,AR,72450,"Ravenden, AR",36.1496615,-90.8862925,40,3,5,5,5,5,5,3,5,5,1,2,1,1,2,4,2,5,1,3,2,5,2,5,5,4,5,1,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,A3T9O5YB2YF110,R_1TvsMxozEYuJAuF,35.88639832,-90.64250183,3,4,Consider,4.555555556,1.833333333,No,Flag,Piggott,AR,,Paragould,AR,,Pocahontas,AR,72455,5,,,1,
42,41-50,Female,Bachelors,50000,White,Casselberry,FL,32707,"Casselberry, FL",28.661427,-81.3170705,12,5,5,5,5,5,5,5,5,5,3,1,2,1,1,1,1,2,1,2,4,1,1,3,5,2,3,1,5,2,2,4,4,5,4,4,5,2,1,5,4,3,3,1,3,3,A39STYGRHAZ2WL,R_0vrJ9sYtLtxsIcd,30.03779602,-95.5326004,5,3,No,5,1.5,No,No,Ville Platte,LA,,Esfahan,,Iran - IR,Tomball,TX,77375,24,,,1,
24,18-30,Female,Graduate,1,White,Northvale,NJ,07647,"Northvale, NJ",41.010818,-73.9435075,10,5,5,4,4,3,5,5,5,4,1,1,1,1,1,1,1,2,1,2,2,1,1,1,4,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,A2K22KOFTBQIMC,R_e2th50j8nuJFRS5,40.99450684,-73.94830322,3,1,No,4.444444444,1,No,No,Northvale,NJ,,San Diego,CA,,Norwood,NJ,07648,12,,,2,German
48,41-50,Female,No_degree,87500,White,Grand Rapids,MI,49508,"Grand Rapids, MI",42.925267,-85.638723,40,5,5,5,5,5,5,5,5,5,3,2,1,2,3,2,3,4,2,4,4,3,2,5,5,3,1,3,2,3,3,4,3,3,4,4,3,3,4,5,4,3,3,2,3,4,A8RAYYZKGDBQD,R_b2xlM4xZ9hT131z,42.92939758,-85.54560089,5,3,No,5,2.166666667,Consider,Flag,,,,Grand Rapids,MI,,Grand Rapids,MI,49508,40,,,1,
39,31-40,Male,No_degree,1,White,Willcox,AZ,85643,"Willcox, AZ",32.3123115,-109.8494225,9,5,5,5,5,5,5,4,5,3,1,1,1,2,1,1,1,4,1,4,3,2,2,5,5,4,1,1,3,4,4,3,1,4,5,5,2,4,3,5,2,4,4,1,3,4,A2W2AXRFK3S3HX,R_8DiX3VNeOes8hJb,,,3,2,No,4.666666667,1.166666667,No,No,Oceanside,NY,,Deming,NM,,Deming,NM,88030,23,,,1,
33,31-40,Male,Bachelors,100000,White,Manassas,VA,20110,"Manassas, VA",38.7481895,-77.486149,15,5,5,4,5,2,5,5,5,5,2,2,1,1,3,2,2,2,1,3,1,3,1,5,5,1,1,1,3,5,2,3,1,3,5,5,2,1,2,3,2,4,1,1,2,3,A2BTNNHKSJ8OLD,R_b7pU1ztFEQs1QsB,38.74049377,-77.56210327,2,3,Consider,4.555555556,1.833333333,No,Flag,Fairmont,WV,,Catlett,VA,,Manassas,VA,20111,8,,,1,
24,18-30,Female,Associates,25000,White,Charleston,WV,25311,"Charleston, WV",38.348862,-81.615803,24,5,5,5,5,4,5,5,5,5,3,1,1,1,2,2,4,4,1,2,1,1,2,1,5,2,1,1,1,2,2,4,5,5,5,5,4,5,5,3,4,4,5,1,4,4,A23TQQBMP0WE0X,R_8G1AIp4K5cbbNYh,38.32369995,-81.1914978,4,3,No,4.888888889,1.666666667,No,No,Manchester,NH,,Charleston,WV,,Charleston,WV,25306,24,,,1,
37,31-40,Male,Graduate,1,White,Tacoma,WA,98406,"Tacoma, WA",47.2577245,-122.4795905,37,5,5,5,5,1,5,5,5,5,1,1,2,1,1,1,2,5,1,2,2,1,1,2,5,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,AEBPVHLHFDZVV,R_2472u9uRRgoTcjz,47.29400635,-122.5063019,1,2,Consider,4.555555556,1.166666667,No,Flag,Tacoma,WA,,Tacoma,WA,,Tacoma,WA,98405,37,,,1,
23,18-30,Other,No_degree,1,Other,Annandale,VA,22003,"Annandale, VA",38.83175,-77.205237,17,5,5,5,5,4,5,5,5,5,2,1,1,2,1,4,2,4,1,4,3,3,1,2,5,2,1,2,1,2,1,2,1,3,2,1,1,1,1,1,1,2,3,1,3,4,A2MVZ1Z7JJH91Z,R_4UTpexfwLGUCu0J,37.55769348,-77.37689972,4,4,Consider,4.888888889,1.833333333,No,Flag,Annandale,VA,,Annandale,VA,,Richmond,VA,23223,1,mixed asian/white,,1,
55,51-60,Female,No_degree,12500,White,Branford,CT,06405,"Branford, CT",41.2799715,-72.7982975,54,5,5,5,5,5,5,1,5,5,1,1,1,1,1,1,1,1,1,3,1,1,1,5,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,A1XLZ5TQ0J8OYC,R_9ELmAVTbGAMBJyJ,41.38340759,-72.86260223,1,1,Consider,4.555555556,1,No,Flag,Alburgh,VT,,Alburgh,VT,,Wallingford,CT,06492,1,,,1,
54,51-60,Female,HS_diploma,75000,Black,Roanoke,VA,24017,"Roanoke, VA",37.2860565,-79.974211,18,5,5,5,5,5,5,1,5,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,1,1,5,5,5,1,5,1,5,1,5,5,5,1,1,1,1,5,5,A3EMZRRD1ADOI3,R_3q3FrAUG9UfTLGl,38.96899414,-76.85369873,1,5,Consider,4.111111111,1.666666667,No,Flag,Queen Anne - Prince George's County,MD,,Roanoke,VA,,Hyattsville,MD,20784,6,,,1,
27,18-30,Female,Bachelors,25000,White,New Orleans,LA,70118,"New Orleans, LA",30.001886,-90.02905,14,5,5,5,5,5,4,5,5,4,1,2,1,2,3,2,1,4,4,4,3,1,1,4,5,3,2,5,3,4,1,3,4,5,4,4,4,4,4,4,3,2,4,1,4,4,A229PBL3A53GIY,R_cSXSlLm2DnLwcqF,37.26690674,-80.43250275,4,3,No,4.777777778,1.833333333,No,No,New Orleans,LA,,,,,Blacksburg,VA,24060,3,,,1,
38,31-40,Female,Bachelors,87500,White,Detroit Lakes,MN,56501,"Detroit Lakes, MN",46.820755,-95.8227205,18,5,5,5,5,5,5,5,5,4,1,1,1,1,1,1,2,2,1,2,5,1,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,A28THWK5IO1YOP,R_4I8HH8tYXPNJXiB,36.67990112,-121.7897034,4,1,No,4.888888889,1,No,No,Brainerd,MN,,Brainerd,MN,,Monterey,CA,93940,7,,,1,
32,31-40,Female,No_degree,37500,White,Queens,NY,11416,"Queens, NY",40.6711595,-73.844707,18,5,5,5,5,4,5,5,5,5,2,2,3,3,2,3,1,3,1,4,3,2,2,3,3,3,3,1,4,3,3,2,2,3,2,2,2,3,1,2,2,3,3,1,2,3,AWRRXY5ZCJM03,R_bvaQikCjgR7mKxv,41.85290527,-71.47229767,4,3,No,4.888888889,2.5,Consider,Flag,Queens,NY,,,,,Providence,RI,02904,14,,,1,
22,18-30,Male,No_degree,12500,White,Pacific,MO,63069,"Pacific, MO",38.486923,-90.751303,18,5,5,5,5,4,5,5,5,5,2,1,1,2,1,3,1,4,1,4,5,5,2,4,5,2,1,2,3,4,2,3,2,3,3,1,3,4,3,3,3,4,4,2,3,4,A1EFNB8HL4Q78X,R_0oMchqaeTOIhAWx,37.21530151,-93.29820251,4,3,No,4.888888889,1.666666667,No,No,Arnold,MO,,St. Louis,MO,,Springfield,MO,65802,1,,,1,
26,18-30,Female,Graduate,37500,White,Butler Township - Butler County,PA,16002,"Butler Township - Butler County, PA",40.8461075,-79.8921745,17,4,5,5,5,5,5,4,5,4,1,2,1,2,3,3,3,3,1,4,2,2,1,3,5,2,2,4,4,4,5,1,2,3,3,2,2,2,2,2,3,3,3,2,3,2,A241GZEE33YJ56,R_0MTFZLlYGOHLKy9,40.46809387,-79.91139984,4,3,No,4.666666667,2,Consider,Flag,Butler Township - Butler County,PA,,Butler Township - Butler County,PA,,Pittsburgh,PA,15232,4,,,1,
25,18-30,Female,No_degree,50000,White,Bristol,CT,06010,"Bristol, CT",41.6819355,-72.935471,24,5,5,4,5,5,4,5,5,5,3,1,1,1,1,4,4,3,1,3,5,1,1,5,5,4,3,1,4,4,2,2,1,3,3,1,2,1,1,3,1,1,2,2,2,1,AZWTFWWNMTY2E,R_3mhxyHYTdwjgTpr,41.83940125,-73.12550354,4,4,Consider,4.777777778,1.833333333,No,Flag,Bristol,CT,,Thomaston,CT,,Torrington,CT,06790,1,,,1,
36,31-40,Female,Associates,62500,White,Barry Township,PA,17938,"Barry Township, PA",40.687866,-76.434515,15,5,5,5,5,3,3,2,5,4,1,1,1,1,1,1,3,2,5,2,5,1,1,1,5,2,1,1,2,5,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,A1OUD2FVFBTL6G,R_77hl1enIi6UOFpj,40.67930603,-76.78739929,2,1,Consider,4.111111111,1,No,Flag,Ashland,PA,,Hegins,PA,,Herndon,PA,17830,15,,,1,
40,31-40,Female,Associates,37500,White,Brooklyn Park,MN,55445,"Brooklyn Park, MN",45.11707546,-93.364398,36,5,5,5,5,5,5,4,5,5,1,1,1,2,1,3,5,3,1,2,5,2,1,2,5,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,3,5,A13BDQ7J8MNP40,R_envzn8IbFiX1dpb,45.01019287,-93.34279633,4,3,No,4.888888889,1.5,No,No,Circle Pines,MN,,,,,Cambridge,MN,55008,35,,,1,
43,41-50,Female,Graduate,75000,White,Ocean City,NJ,08226,"Ocean City, NJ",39.267281,-74.597685,35,5,5,5,5,1,5,5,5,5,1,2,1,3,1,2,2,3,1,1,5,5,1,3,5,3,1,1,2,3,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,A3IOM69NM7LBYX,R_b87PfclTgoZkI0l,39.20039368,-74.70510101,1,3,Consider,4.555555556,1.666666667,No,Flag,Scranton,PA,,Scranton,PA,,Ocean City,NJ,08226,35,,,1,
41,41-50,Female,Bachelors,12500,White,Colonial Heights,VA,23834,"Colonial Heights, VA",37.2658265,-77.4003165,13,5,5,5,5,5,5,5,5,5,2,1,1,1,2,3,1,4,3,3,2,4,2,4,5,5,5,1,4,2,2,5,2,5,5,4,5,4,3,5,5,5,5,1,4,5,A35JCNZJI2MQ20,R_0UIqDTf9SfE5JSR,36.00779724,-115.0401001,5,3,No,5,1.666666667,No,No,Roanoke,VA,,Lumberton,NC,,Boulder City,NV,89005,1,,,1,
32,31-40,Female,Graduate,25000,White,Pleasant Hope,MO,65725,"Pleasant Hope, MO",37.463793,-93.2687645,32,3,4,4,5,3,3,3,5,3,1,1,1,1,2,1,2,2,2,2,1,2,1,2,5,4,1,1,1,2,1,2,1,3,5,2,1,4,1,4,3,3,3,1,2,4,AMOKS63LG2OZ,R_3wpMBlRq8Fkg5fv,37.64219666,-93.39959717,3,2,No,3.666666667,1.166666667,Consider,Flag,Pleasant Hope,MO,,Savannah,MO,,Pleasant Hope,MO,65725,32,,,1,
60,51-60,Male,Bachelors,62500,White,New York,NY,10024,"New York, NY",40.724957,-73.957541,11,5,5,4,5,5,5,4,5,5,3,1,1,2,1,1,1,3,1,3,1,1,5,4,4,2,2,1,3,2,2,1,1,3,3,1,2,2,2,2,2,4,3,1,2,3,A1S88VQY8G8CNC,R_bJzmK09AOFrt94N,43.10920715,-74.86419678,4,3,No,4.777777778,1.5,No,No,New York,NY,,New York,NY,,Herkimer,NY,13350,31,,,1,
24,18-30,Male,Bachelors,50000,White,Ogden,UT,84403,"Ogden, UT",41.2089015,-111.958537,22,5,5,5,5,3,5,4,5,5,1,1,2,2,2,3,1,2,1,4,4,2,1,5,5,2,1,1,3,5,3,2,2,2,4,2,3,1,2,3,4,1,5,1,2,3,AHF0YHDCLG1J3,R_cGBcMr29r2brku9,41.17869568,-112.0493011,3,3,No,4.666666667,1.833333333,No,No,Ogden,UT,,Ogden,UT,,Ogden,UT,84405,22,,,2,Portuguese
37,31-40,Female,Graduate,87500,White,Harkers Island,NC,28531,"Harkers Island, NC",34.697335,-76.556933,13,5,5,5,5,5,5,5,5,5,2,1,1,4,2,1,3,5,2,1,2,2,2,3,5,5,1,1,2,3,2,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,A2N9WNWD5GPM6O,R_8jCAmcieLIq3Y7b,34.73860168,-76.7677002,5,4,Consider,5,1.833333333,No,Flag,Toms River,NJ,,Toms River,NJ,,Beaufort,NC,28516,25,,,1,
47,41-50,Male,Bachelors,75000,White,Owatonna,MN,55060,"Owatonna, MN",44.0864035,-93.2252275,21,5,5,5,5,5,5,4,5,5,1,1,2,1,1,2,3,3,4,4,5,3,1,4,5,1,5,3,4,3,1,2,1,2,1,2,1,2,2,3,3,1,4,1,3,2,A2JH820LE33FOS,R_bdbCj4XDtICLtfT,44.82299805,-93.34850311,4,2,No,4.888888889,1.333333333,No,No,Virginia,MN,,Owatonna,MN,,Richfield,MN,55423,10,,,1,
21,18-30,Female,Bachelors,37500,White,Washington Township - Montgomery County,OH,00000,"Washington Township - Montgomery County, OH",39.625962,-84.161304,18,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,1,2,1,1,1,1,1,2,5,1,1,1,3,1,1,4,2,4,3,1,3,1,2,5,5,4,4,1,4,2,A30AMGMEMS99FG,R_brdLZzpB7Bz0C0d,,,4,1,No,4.888888889,1,No,No,Dayton,OH,,Ada Township,MI,,Xenia,OH,00000,3,,,1,
31,31-40,Male,HS_diploma,50000,White,River Rouge,MI,48146,"River Rouge, MI",42.2582785,-83.152425,31,3,5,5,5,5,5,3,5,5,1,1,1,1,1,1,1,3,1,2,2,5,1,3,5,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,2,3,1,3,1,A31OXALMWB83OU,R_9FuPmNDOYaLXvlb,42.38380432,-82.92350006,3,1,No,4.555555556,1,No,No,River Rouge,MI,,River Rouge,MI,,Lincoln Park,MI,48146,31,,,1,
25,18-30,Female,No_degree,25000,Black,Nashville-Davidson,TN,37076,"Nashville-Davidson, TN",36.178307,-86.692582,21,2,5,5,5,5,5,2,5,5,1,1,1,1,1,1,2,3,1,2,2,5,1,1,2,1,1,1,3,1,1,4,1,3,3,2,1,2,2,4,3,1,1,1,3,2,A28NZZF19TWSEJ,R_1QRcNLbl5osCm3j,,,2,1,Consider,4.333333333,1,No,Flag,McIntyre,GA,,Nashville-Davidson,TN,,Atlanta,GA,30281,2,,,1,
24,18-30,Female,Bachelors,75000,White,Derby,CT,06418,"Derby, CT",41.324491,-73.0813045,20,5,5,5,5,5,5,5,5,5,2,1,2,1,1,3,2,4,1,5,4,2,1,2,5,2,1,3,5,5,2,3,1,2,1,2,2,3,1,2,3,4,1,1,4,4,A2ET1M9UUKJ9KB,R_72GVImL3fIOyhdX,41.3433075,-73.06539917,5,3,No,5,1.666666667,No,No,Derby,CT,,Seymour,CT,,Derby,CT,06418,20,,,1,
