Age,Age_Bin,Gender,Education,Income,Race,RaisedCity,RaisedState,RaisedZip,RaisedPlace,Latitude,Longitude,RaisedYears,PR_1156,PR_1155,PR_1154,PR_1153,PR_1152,PR_1151,PR_1151INC,PR_1150,PR_1149,PR_1148,PR_1147,PR_1146,PR_1071,PR_1070,PR_1067,PR_1066,PR_1065,PR_1048,PR_1009,PR_1007,PI_1159,PI_1158,PI_1157,PI_1094,PI_1054,PI_1049,PI_1047,PI_1040,PI_1033,PI_1030,PI_1029,CU_1079,CU_1078,CU_1060.1,CU_1027.1,CU_1020.1,CU_1019.1,CG_1082,CG_1081,CG_1080,CG_1026.1,CG_1025.1,CG_1024.1,CG_1023,CG_1021.1,CG_1018.1,AmazonID,ResponseID,LocationLatitude,LocationLongitude,CG_Min,CU_Max,Min_Max_Discard,CG_Score,CU_Score,C_Sum_Discard,Discard?,MomCity,MomState,MomCountry,DadCity,DadState,DadCountry,CurrentCity,CurrentState,CurrentZip,CurrentYears,Race_Other,RaisedOther,Languages,LanguageList
48,41-50,Male,Bachelors degree,$100000 or more,White,Clarksburg,Ohio,43115,"Clarksburg, Ohio 43115",39.505339,-83.153243,13,1,2,2,1,1,1,,1,2,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,3,2,4,3,4,4,4,1,1,1,1,1,1,4,5,2,5,2,5,5,5,5,AMBJM6L1G6VMD,R_3fCUTSuNIYpn8f8,35.85899353,-97.43399811,2,1,Consider,4.222222222,1,No,Flag,Chillicothe,Ohio,,Chillicothe,Ohio,,Guthrie,Oklahoma,73044,4,,,1,English
27,18-30,Female,Bachelors degree,$87500 - $99999,White,Perry,Ohio,44081,"Perry, Ohio 44081",41.760325,-81.140932,18,4,5,3,5,5,5,,5,5,5,3,4,2,1,1,5,5,2,1,1,1,1,1,1,3,1,2,3,5,5,2,1,1,1,4,1,1,5,5,5,5,4,5,5,5,5,AA74XMNWDPBW8,R_3HUEAtgBmlILW21,37.61920166,-77.4960022,4,4,Consider,4.888888889,1.5,No,Flag,Painesville,Ohio,,Wickliffe,Ohio,,Richmond,Virginia,23222,1,,,1,English
18,18-30,Male,Some college no degree,$50000 - $62499,White,westlake,Ohio,44145,"westlake, Ohio 44145",41.455323,-81.917917,18,1,1,5,5,5,1,,1,1,1,5,5,1,3,1,5,5,1,1,3,5,1,5,1,1,1,1,3,1,1,3,1,1,1,1,1,1,5,5,5,5,1,5,5,5,5,AX50FCBTGARI6,R_3NVfACjW1spds5A,41.45710754,-81.79350281,1,1,Consider,4.555555556,1,No,Flag,westlake,Ohio,,westlake,Ohio,,westlake,Ohio,44145,18,,,2,Romanian
43,41-50,Male,Bachelors degree,$25000 - $37499,White,Marion,Ohio,43337,"Marion, Ohio 43337",40.69026,-83.239894,18,3,3,2,1,2,2,,3,2,2,2,2,3,3,3,2,2,1,2,3,3,2,3,1,2,2,3,1,4,4,2,3,2,2,1,1,1,5,5,5,5,4,5,5,5,4,A36662QQDZ9J3R,R_2fKeXlzyApQV0XN,42.331604,-88.05449677,4,3,No,4.777777778,1.666666667,No,No,Columbus,Ohio,,Marion,Ohio,,Winnetka,Illinois,60093,3,,,1,English
32,31-40,Female,Some college no degree,$100000 or more,White,Salem,Ohio,44460,"Salem, Ohio 44460",40.900892,-80.85675,18,3,2,4,5,5,4,,2,5,5,1,1,2,1,2,2,5,1,2,1,1,1,1,1,1,4,5,1,5,4,1,2,1,1,1,1,3,5,5,3,5,4,5,5,5,5,A3I3JQX0P2F0K3,R_1I9IrtVclyyoU5A,40.03450012,-82.86949921,3,3,No,4.666666667,1.5,No,No,Elkins,West Virginia,,Salem,Ohio,,Westerville,Ohio,43081,3,,,1,English
33,31-40,Male,Bachelors degree,$12500 - $24999,White,Franklin,Ohio,45005,"Franklin, Ohio 45005",39.558947,-84.304107,19,2,2,3,1,2,1,,2,1,1,1,1,4,2,3,1,2,1,2,4,1,1,1,1,4,1,1,2,5,2,2,1,2,1,2,1,1,5,5,5,5,5,5,5,5,5,A1P6OXEJ86HQRM,R_3HLF5yQg4zGyio7,30.52520752,-84.33209991,5,2,No,5,1.333333333,No,No,"Middletown, Ohio",Ohio,,Middletown,Ohio,,Tallahassee,Florida,32308,4,,,1,English
38,31-40,Female,Bachelors degree,$87500 - $99999,Black/African American,Aurora,Ohio,44202,"Aurora, Ohio 44202",41.317554,-81.345385,20,2,3,3,4,3,4,,3,2,2,3,2,2,2,5,4,3,2,1,2,2,2,2,2,2,3,5,2,2,2,2,2,3,1,2,2,2,5,5,3,5,3,5,5,5,5,AY0758IITCGOZ,R_1NztEAXM8rZW0fm,41.53840637,-81.57409668,3,3,No,4.555555556,2,Consider,Flag,Cleveland,Ohio,,Cleveland,Ohio,,euclid,Ohio,44123,6,,,1,English
23,18-30,Male,Associates degree,$12500 - $24999,White,mcconnelsville,Ohio,43756,"mcconnelsville, Ohio 43756",39.648682,-81.853191,21,2,2,2,2,3,2,,2,5,4,1,2,5,5,5,2,2,2,5,4,2,3,2,3,3,3,3,3,5,2,3,2,2,2,1,1,2,4,5,3,4,3,5,5,5,5,A3UMANQDDX964G,R_3MbqKRM5wo5DVQ1,40.38139343,-82.4992981,3,2,No,4.333333333,1.666666667,No,No,grand rapids,Michigan,,newark,Ohio,,mcconnelsville,Ohio,43756,21,,,1,english
33,31-40,Male,Some college no degree,$37500 - $49999,White,Cleveland,Ohio,44134,"Cleveland, Ohio 44134",41.391641,-81.702104,25,2,2,3,2,3,2,,3,4,3,2,3,2,1,2,3,5,5,1,2,4,2,5,2,4,3,5,4,5,4,5,3,3,2,3,2,1,5,5,5,5,5,5,5,5,5,A2VBSFSJXLZZ7A,R_123TT4Au2NABovL,39.96710205,-83.76940155,5,3,No,5,2.333333333,Consider,Flag,Cleveland,Ohio,,Cleveland,Ohio,,Springfield,Ohio,45505,7,,,1,English
32,31-40,Male,Bachelors degree,$75000 - $87499,White,poland ,Ohio,44514,"poland , Ohio 44514",41.024225,-80.614795,27,3,3,3,3,5,3,,4,2,2,3,2,2,2,2,4,4,3,3,2,2,2,2,2,2,4,5,3,3,4,3,3,2,2,2,2,2,5,5,5,5,4,5,5,5,5,A5ET25WTBJC0J,R_3NWJ2v3KzvuBXwI,40.62339783,-74.02880096,4,3,No,4.888888889,2.166666667,Consider,Flag,youngstown ,Ohio,,youngstown ,Ohio,,brooklyn ,New York,11232,1,,,1,english
26,18-30,Male,Some college no degree,$25000 - $37499,White,Greenville,Ohio,45331,"Greenville, Ohio 45331",40.102826,-84.633011,27,1,1,2,1,5,1,,3,5,1,1,1,4,3,3,2,3,3,3,3,1,1,1,2,1,1,5,1,5,2,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,A2A8GX1LGLXFT5,R_1rudjJumFqaHxH9,40.16760254,-84.21779633,5,1,No,5,1,No,No,Greenville,Ohio,,Verona,Ohio,,Greenville,Ohio,45331,27,,,1,English
37,31-40,Male,Associates degree,$25000 - $37499,Hispanic/Latino/Latina,Toledo,Ohio,43601,"Toledo, Ohio 43601",41.641107,-83.543662,30,3,3,3,3,2,3,,3,4,3,3,3,3,3,3,3,3,3,5,4,2,1,1,3,5,4,4,2,4,5,5,1,3,1,2,1,2,4,5,5,5,4,5,4,5,4,A3E9A9O3CLMEW,R_1eqUpfaptxVxOec,39.02450562,-82.62120056,4,3,No,4.555555556,1.666666667,No,No,Toledo,Ohio,,Toledo,Ohio,,Jackson,Ohio,45640,5,,,1,English 
31,31-40,Male,Bachelors degree,$25000 - $37499,White,Cleveland,Ohio,00000,"Cleveland, Ohio",41.49932,-81.69436,31,3,4,4,4,3,3,,4,4,4,4,4,2,3,2,4,4,3,2,3,2,2,2,2,2,4,2,3,3,4,2,3,2,3,3,3,2,5,5,5,5,5,5,4,5,5,A9Z25VKRSKF8O,R_PHBMPXPpbBwWRI5,40.89959717,-81.43959808,4,3,No,4.888888889,2.666666667,Consider,Flag,Cleveland,Ohio,,Cleveland,Ohio,,Cleveland,Ohio,0,31,,,1,English
40,31-40,Male,High school graduate,$50000 - $62499,White,Oak Harbor,Ohio,43449,"Oak Harbor, Ohio 43449",41.506717,-83.146587,40,3,4,3,2,2,2,,4,2,2,1,2,2,3,3,4,3,2,3,3,3,2,2,1,2,3,3,5,3,4,4,2,2,2,1,2,2,5,5,4,4,3,5,5,5,5,A2EOOF9D135HQ1,R_r9CJAPbs9BDOBy1,41.52270508,-82.85890198,3,2,No,4.555555556,1.833333333,No,No,Camp Dix,Kentucky,,Bolen,Kentucky,,Oak Harbor,Ohio,43449,40,,,1,English
26,18-30,Female,High school graduate,$37500 - $49999,White,Yukon,Oklahoma,73099,"Yukon, Oklahoma 73099",35.506721,-97.762544,18,3,2,3,3,4,2,,3,5,1,2,1,5,3,3,3,4,3,3,5,1,1,1,1,1,2,2,4,4,4,3,2,1,1,4,1,1,5,5,5,5,4,5,5,5,5,A19TL7AJ0FB1JG,R_1LMcQqK1AWE1udH,35.53309631,-97.77069855,4,4,Consider,4.888888889,1.666666667,No,Flag,Oklahoma City,Oklahoma,,Ft. Scott,Kansas,,Yukon,Oklahoma,73099,22,,,1,English
33,31-40,Transgender (MTF),Some college no degree,$12500 - $24999,Black/African American,Medford,Oregon,97504,"Medford, Oregon 97504",42.326515,-122.875594,12,1,3,4,5,5,5,,1,3,4,2,2,1,3,3,1,4,2,1,1,1,1,1,2,5,2,4,1,5,2,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,A2YHA9BKRD841L,R_1lhomYJDF8TC8lW,44.06900024,-123.0825043,5,2,No,5,1.166666667,No,No,Chicago,Illinois,,Seattle,Washington,,Eugene,Oregon,97401,15,,,1,English
29,18-30,Male,Graduate degree (masters doctorate etc.),$87500 - $99999,White,Medford,Oregon,97501,"Medford, Oregon 97501",42.326515,-122.875594,15,2,3,3,2,3,2,,4,4,3,3,3,5,3,5,3,2,4,5,2,5,4,5,1,2,4,3,5,5,3,3,3,2,2,2,2,2,5,5,5,5,3,5,5,5,5,A3D8JGOZR6Q6K2,R_2tnd2kdzyBGBOkh,45.53770447,-122.6006012,3,3,No,4.777777778,2.166666667,Consider,Flag,Philadelphia,Pennsylvania,,Warminster,Pennsylvania,,Hillsboro,Oregon,97124,4,,,2,"English, Spanish"
61,61_up,Female,High school graduate,Less than $12500,White,The Dalles,Oregon,97058,"The Dalles, Oregon 97058",45.594564,-121.178682,17,2,3,3,5,5,4,,5,3,1,1,1,1,1,1,2,5,1,2,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,5,5,2,5,5,5,5,5,3,A3NF9B2NLCLZWT,R_30du2RRRfQkCfg8,46.60220337,-122.6780014,2,1,Consider,4.444444444,1,No,Flag,Kuala Lumpur (Malaysia),Outside the United States,Malaysia,West Brookfield,Massachusetts,,Cinebar,Washington,98533,10,,,1,English
29,18-30,Male,Bachelors degree,$50000 - $62499,White,Cornelius,Oregon,97113,"Cornelius, Oregon 97113",45.519837,-123.059828,17,3,2,1,2,1,5,,2,4,2,1,2,2,1,2,1,3,1,2,2,1,1,1,1,1,1,1,4,5,3,1,1,1,1,2,1,2,5,5,4,5,5,5,5,5,5,A39K9RKR1YHQOR,R_2YrzpX1LsaIRvYt,45.61030579,-122.7454987,4,2,No,4.888888889,1.333333333,No,No,Cornelius,Oregon,,Cornelius,Oregon,,Portland,Oregon,97203,11,,,1,English
68,61_up,Female,Some college no degree,$12500 - $24999,White,Falls City,Oregon,97344,"Falls City, Oregon 97344",44.866228,-123.435938,18,5,1,1,3,1,3,,1,5,1,1,3,5,5,5,4,1,1,4,5,1,1,1,1,1,1,5,5,1,5,5,1,1,1,1,1,1,5,5,4,5,5,5,5,5,5,AD368A1RHHRC3,R_1C8vLXxZ0EeNE9J,38.47790527,-105.4555969,4,1,No,4.888888889,1,No,No,Salem,Oregon,,Salem,Oregon,,Canon City,Colorado,81212,45,,,1,English
42,41-50,Male,Bachelors degree,$75000 - $87499,White,Medford,Oregon,97501,"Medford, Oregon 97501",42.326515,-122.875594,27,3,3,2,1,4,3,,1,2,1,2,3,2,3,2,4,3,2,1,2,2,2,1,1,2,1,1,1,4,2,3,3,2,2,1,2,2,5,4,5,5,5,5,5,5,5,A30AFC17LLJFV6,R_3G8P4b3xvOGhLMt,45.53770447,-122.6006012,4,3,No,4.888888889,2,Consider,Flag,Sacremento,California,,Santa Cruz,California,,Portland,Oregon,97217,15,,,1,English
32,31-40,Male,Bachelors degree,$25000 - $37499,Asian,Portland,Oregon,97220,"Portland, Oregon 97220",45.551736,-122.552248,32,4,2,5,2,5,2,,1,5,1,2,1,1,1,1,4,5,2,2,1,2,1,1,1,5,2,5,2,5,2,4,1,2,1,1,1,1,5,5,4,5,3,5,5,5,5,A2RVKQ541U9VGP,R_1I45BjsYK7sJpMW,13.7539978,100.5014038,3,2,No,4.666666667,1.166666667,No,No,Portland,Oregon,,Portland,Oregon,,Portland,Oregon,97220,32,,,2,Chinese
43,41-50,Male,High school graduate,$12500 - $24999,White,Portland,Oregon,00000,"Portland, Oregon",45.523062,-122.676481,38,1,1,1,1,1,2,,3,4,1,2,1,1,1,1,2,4,2,1,1,1,2,1,1,1,1,1,2,3,2,2,5,1,2,1,1,1,4,5,4,5,4,5,5,5,5,AAXX5LDVJ32F8,R_ptUAsXeBg5yD3ep,45.5171051,-122.6801987,4,5,Consider,4.666666667,1.833333333,No,Flag,Oxnard,California,,unknown,Illinois,,Portland,Oregon,97223,38,,,1,English
40,31-40,Female,Some college no degree,$75000 - $87499,White,Port Trevorton,Pennsylvania,17864,"Port Trevorton, Pennsylvania 17864",40.691084,-76.88272,9,3,4,2,5,4,5,,2,3,3,1,4,2,2,3,4,1,1,3,2,1,1,1,1,4,2,1,5,4,2,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,A1YIBA1KYF80UD,R_3nBkuwvLQEZP8Bu,35.98939514,-79.50469971,5,2,No,5,1.166666667,No,No,Mifflinburg,Pennsylvania,,Selinsgrove,Pennsylvania,,Burlington,North Carolina,27215,10,,,1,English
33,31-40,Male,Bachelors degree,$25000 - $37499,White,Macungie,Pennsylvania,18062,"Macungie, Pennsylvania 18062",40.51593,-75.555185,10,3,4,1,3,4,4,,2,5,4,3,3,1,1,1,4,3,1,1,1,3,4,4,1,1,3,1,2,5,1,1,1,2,2,2,1,3,5,5,5,5,5,5,5,5,5,A142ZRU284W9O,R_3RwqUFqyYhCv654,41.44520569,-81.69960022,5,3,No,5,1.833333333,No,No,Dallas,Pennsylvania,,Bristol,Pennsylvania,,Cleveland,Ohio,44106,7,,,1,English
53,51-60,Female,Associates degree,$37500 - $49999,White,norristown,Pennsylvania,00000,"norristown, Pennsylvania",40.121497,-75.339904,12,2,1,1,2,3,1,,1,3,2,2,1,5,2,2,2,1,2,2,1,5,2,5,1,2,2,5,5,2,2,5,2,1,3,2,1,2,5,5,2,5,3,5,5,5,4,ANVXAMUEBGV8N,R_1dAzvAkxrp2Dyzk,40.35139465,-75.93060303,2,3,Consider,4.333333333,1.833333333,No,Flag,Norristown,Pennsylvania,,Norristown,Pennsylvania,,Reading,Pennsylvania,19601,30,,,1,English
41,41-50,Male,Associates degree,$87500 - $99999,White,langhorne,Pennsylvania,19047,"langhorne, Pennsylvania 19047",40.174553,-74.922666,15,5,2,5,1,3,1,,4,5,1,1,1,2,2,1,2,5,2,1,1,5,1,5,1,2,1,5,5,4,5,5,4,1,1,1,1,2,5,5,3,5,5,5,5,5,5,A2UTDZAZV1DF0N,R_1g60bfCYr65ymkx,35.28599548,-89.70809937,3,4,Consider,4.777777778,1.666666667,No,Flag,Coram,New York,,coram,New York,,Sicklerville,New Jersey,8081,8,,,1,english
33,31-40,Male,Bachelors degree,$75000 - $87499,White,Pittsburgh,Pennsylvania,15202,"Pittsburgh, Pennsylvania 15202",40.497453,-80.060344,18,4,2,4,4,5,2,,3,4,2,1,2,3,2,4,2,5,4,4,4,1,1,1,1,4,4,4,2,5,5,5,3,1,1,2,1,2,5,5,4,5,2,5,5,5,5,A28RX7L0QZ993M,R_1nOsonYIWmIk2OG,40.54649353,-80.05249786,2,3,Consider,4.555555556,1.666666667,No,Flag,Oil City,Pennsylvania,,Pittsburgh,Pennsylvania,,Pittsburgh,Pennsylvania,15241,3,,,1,English
29,18-30,Other,High school graduate,$12500 - $24999,Other,York,Pennsylvania,17403,"York, Pennsylvania 17403",39.962598,-76.727745,18,3,3,2,5,5,5,,3,5,5,3,3,4,3,3,4,3,2,3,2,5,4,5,3,3,4,3,4,5,5,3,3,2,3,1,2,3,5,5,5,5,5,5,5,5,5,A899L8WYC76AD,R_27wHttxFxv3iMDh,40.07539368,-76.31890106,5,3,No,5,2.333333333,Consider,Flag,New York - Brooklyn,New York,,New York - Brooklyn,New York,,Lancaster,Pennsylvania,17603,8,Middle Eastern/Arab,,1,English
25,18-30,Female,Bachelors degree,$12500 - $24999,White,York,Pennsylvania,17407,"York, Pennsylvania 17407",39.885106,-76.707676,18,2,3,2,2,3,4,,3,5,5,1,2,1,2,2,2,3,2,2,2,4,3,5,1,1,2,2,2,3,5,2,2,1,1,2,1,1,5,5,5,5,4,5,5,5,5,ACGHHDT7RY1AH,R_qEH9kvd4agHhExb,40.00520325,-76.32460022,4,2,No,4.888888889,1.333333333,No,No,Elgin,Illinois,,Chicago,Illinois,,Conestoga,Pennsylvania,17516,3,,,1,English
30,18-30,Male,Bachelors degree,$50000 - $62499,White,Bradford,Pennsylvania,16701,"Bradford, Pennsylvania 16701",41.956495,-78.649162,22,2,5,3,3,3,4,,1,2,4,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,3,5,3,3,4,4,1,1,1,1,1,4,5,2,5,3,5,5,5,5,A1M682B2WUSYJP,R_1ffO4iPZlpQnhf7,42.20930481,-70.93260193,2,4,Consider,4.333333333,1.5,No,Flag,Pittsburgh ,Pennsylvania,,Harrisburg,Pennsylvania,,Weymouth,Massachusetts,2189,2,,,1,English
49,41-50,Male,Bachelors degree,$12500 - $24999,White,State College,Pennsylvania,16801,"State College, Pennsylvania 16801",40.793394,-77.860001,22,1,1,4,4,4,4,,5,4,2,2,2,5,1,3,3,4,1,4,2,5,2,5,1,5,5,1,1,5,4,1,1,1,2,1,1,1,5,5,5,5,5,5,5,5,5,A382OV019QLW6H,R_3oI699Zdj0SuiSG,40.80769348,-81.97299957,5,2,No,5,1.166666667,No,No,State College,Pennsylvania,,Huntington Beach,California,,Orrville,Ohio,44667,8,,,1,English
28,18-30,Female,Bachelors degree,$37500 - $49999,White,Pittsburgh,Pennsylvania,15601,"Pittsburgh, Pennsylvania 15601",40.302205,-79.537863,23,4,3,4,4,4,4,,1,4,5,1,4,3,3,2,2,2,3,5,3,2,2,1,1,3,4,1,2,4,5,4,2,1,1,1,2,1,5,5,5,5,5,5,3,5,5,A2GE3FDUFKMTUP,R_eJ6RmeSSpbOu7Wp,34.02909851,-118.3992996,3,2,No,4.777777778,1.333333333,No,No,Pittsburgh,Pennsylvania,,Pittsburgh,Pennsylvania,,Los Angeles,California,90066,3,,,1,English
27,18-30,Male,High school graduate,$37500 - $49999,Hispanic/Latino/Latina,Philadelphia,Pennsylvania,19122,"Philadelphia, Pennsylvania 19122",39.979524,-75.145782,27,1,2,2,2,4,4,,4,5,2,1,2,4,3,3,2,5,4,3,3,5,4,5,2,2,3,4,4,3,4,4,1,2,3,2,3,2,4,4,4,5,3,5,5,5,5,A2H61GZYHIH4T8,R_pb0l4iId2Q3CH4J,39.98280334,-75.17960358,3,3,No,4.444444444,2.166666667,Consider,Flag,Philadelphia,Pennsylvania,,philadelphia,Pennsylvania,,Philadelphia,Pennsylvania,19122,27,,,1,English
30,18-30,Male,Bachelors degree,$50000 - $62499,White,Philadelphia,Pennsylvania,19148,"Philadelphia, Pennsylvania 19148",39.912059,-75.1487,27,3,1,3,3,1,2,,1,3,1,2,2,1,1,1,3,5,1,1,1,5,1,5,1,1,1,1,1,1,5,1,1,1,1,2,1,1,4,5,5,5,3,5,5,5,5,A2T22FJ28MIGI,R_33CpsVZebKHtu1Q,39.95140076,-75.15820313,3,2,No,4.666666667,1.166666667,No,No,Philadelphia,Pennsylvania,,Philadelphia,Pennsylvania,,Philadelphia,Pennsylvania,19145,3,,,1,English
34,31-40,Female,Bachelors degree,Less than $12500,Other,allentown,Pennsylvania,18066,"allentown, Pennsylvania 18066",40.664071,-75.748777,30,2,3,1,1,2,1,,2,4,1,2,1,1,1,2,1,4,2,2,1,4,1,5,2,1,1,2,4,3,4,3,1,2,1,1,1,1,4,5,4,5,3,5,5,5,5,A33KIELSFIQ02Q,R_3qDm54qSZSJ8sdl,40.54890442,-75.665802,3,2,No,4.555555556,1.166666667,No,No,Philly,Pennsylvania,,allentown,Pennsylvania,,allentown,Pennsylvania,18102,5,,,1,english
43,41-50,Male,Some college no degree,$50000 - $62499,White,carlisle,Pennsylvania,17013,"carlisle, Pennsylvania 17013",40.201024,-77.200274,43,1,3,2,4,4,3,,4,3,4,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,4,4,4,3,2,5,1,1,1,1,2,5,5,4,5,4,5,4,5,5,A37BU4T906EXCT,R_1gFxk1Yi838nqxe,38.55569458,-75.10810089,4,5,Consider,4.666666667,1.833333333,No,Flag,alexandria,Alabama,,york,Pennsylvania,,carlisle,Pennsylvania,17013,43,,,1,english
37,31-40,Male,Graduate degree (masters doctorate etc.),$75000 - $87499,White,andrews,South Carolina,29510,"andrews, South Carolina 29510",33.451277,-79.560897,12,1,1,1,1,5,1,,3,1,1,1,1,5,5,2,1,1,5,2,3,1,1,1,1,1,1,5,1,1,5,5,1,4,1,1,1,1,3,5,3,5,5,5,3,5,5,AUAN582MLI96N,R_2cjYI7E7Yp4NwUn,32.39430237,-93.72850037,3,4,Consider,4.333333333,1.5,No,Flag,columbia,South Carolina,,columbia,South Carolina,,bossier city,Louisiana,71110,15,,,1,english
62,61_up,Male,Graduate degree (masters doctorate etc.),$100000 or more,White,Lexington,South Carolina,29072,"Lexington, South Carolina 29072",33.981536,-81.23621,18,1,1,5,1,5,3,,1,4,1,1,1,3,1,2,1,2,1,3,1,3,1,1,5,3,1,1,2,5,4,1,2,1,1,1,1,3,5,5,2,5,2,5,5,5,5,A36KDWI1CGJFFA,R_3Q4dzYZHA2iRGF3,33.99369812,-81.01989746,2,3,Consider,4.333333333,1.5,No,Flag,Macon,Georgia,,Watertown,New York,,Columbia,South Carolina,29201,35,,,1,English
33,31-40,Male,Graduate degree (masters doctorate etc.),$100000 or more,White,Greenville,South Carolina,29615,"Greenville, South Carolina 29615",34.874232,-82.334337,18,1,3,3,1,2,2,,2,4,2,1,2,3,3,3,3,2,3,4,3,2,3,2,1,1,2,3,2,3,4,2,2,2,1,1,2,2,5,5,5,5,5,5,3,5,5,A2JCK494NV7TFX,R_01auMV22ctyrA8F,34.90109253,-82.2661972,3,2,No,4.777777778,1.666666667,No,No,Greenville,South Carolina,,Greenville,South Carolina,,Greenville,South Carolina,29615,26,,,1,English
47,41-50,Male,Some college no degree,$62500 - $74999,White,Campobello,South Carolina,29322,"Campobello, South Carolina 29322",35.115671,-82.150111,21,3,4,3,2,3,3,,2,4,1,1,1,5,5,5,1,5,2,5,5,3,2,3,1,2,3,4,1,4,4,4,2,1,2,1,2,2,5,5,4,5,5,5,5,5,5,A1PKPMAIW8KHON,R_3KBGtwyZGv6FHZF,34.90109253,-82.2661972,4,2,No,4.888888889,1.666666667,No,No,Campobello,South Carolina,,Campobello,South Carolina,,Boiling Springs,South Carolina,29316,7,,,1,English
40,31-40,Female,Some college no degree,$25000 - $37499,White,easley,South Carolina,29640,"easley, South Carolina 29640",34.829838,-82.60152,22,1,1,3,2,2,3,,2,5,5,2,1,3,4,4,2,5,2,2,3,2,1,1,1,2,3,1,1,3,4,2,2,1,2,1,1,2,5,5,3,5,4,5,5,5,4,A1DABMXVWWL0TR,R_3pr03KMbXSL1RA0,34.76530457,-82.56349945,3,2,No,4.555555556,1.5,No,No,Hampton,South Carolina,,Beaufort,South Carolina,,Liberty,South Carolina,29657,5,,,1,english
26,18-30,Female,Bachelors degree,$25000 - $37499,White,Memphis,Tennessee,38104,"Memphis, Tennessee 38104",35.132378,-90.004663,10,2,2,4,4,5,4,,2,5,5,2,2,3,4,3,4,4,5,4,4,2,2,1,2,3,2,2,3,5,3,5,3,2,2,3,2,2,5,5,5,5,5,5,4,5,5,A26ENSYH8UVYC2,R_2D2hnryCuFmMmxB,35.13589478,-90.00270081,4,3,No,4.888888889,2.333333333,Consider,Flag,Memphis,Tennessee,,Memphis,Tennessee,,Memphis,Tennessee,38104,11,,,1,English
37,31-40,Female,High school graduate,$62500 - $74999,White,Shelbyville,Tennessee,37160,"Shelbyville, Tennessee 37160",35.483406,-86.460271,18,2,1,3,1,3,2,,4,5,1,5,2,4,2,1,5,5,1,2,4,4,1,2,1,2,2,5,3,4,5,5,1,1,1,1,1,3,5,5,4,5,5,5,5,5,3,A3NMQ3019X6YE0,R_26aHP9afrsQnsA0,35.44270325,-86.2641983,3,3,No,4.666666667,1.333333333,No,No,Petersburg,Tennessee,,Shelbyville,Tennessee,,Petersburg,Tennessee,37144,17,,,1,English
24,18-30,Male,Associates degree,Less than $12500,White,Humboldt,Tennessee,38343,"Humboldt, Tennessee 38343",35.819791,-88.915895,20,2,2,1,1,4,1,,5,5,1,2,2,4,3,1,5,5,1,3,1,2,1,1,1,3,1,3,4,5,5,5,3,3,1,1,1,2,4,5,4,5,5,5,5,5,4,A30XHZLOPKDWPD,R_1CfQPYcApTTgOCA,34.75660706,-87.69629669,4,3,No,4.666666667,1.833333333,No,No,Humboldt,Tennessee,,Humboldt,Tennessee,,Florence,Alabama,35630,1,,,1,English
26,18-30,Female,Bachelors degree,$25000 - $37499,White,Waco,Texas,76759,"Waco, Texas 76759",31.582974,-97.123024,10,1,1,1,1,2,3,,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,5,4,5,3,5,5,5,4,A2OS0VCSQLU3HE,R_1K9HAHxTB0BwYcS,32.8585968,-83.67510223,3,2,No,4.555555556,1.166666667,No,No,Nashville,Tennessee,,Dallas,Texas,,Macon,Georgia,31204,9,,,1,English
48,41-50,Female,Associates degree,$25000 - $37499,Hispanic/Latino/Latina,San Antonio,Texas,78148,"San Antonio, Texas 78148",29.546567,-98.303369,14,2,1,1,2,2,2,,1,4,4,2,2,3,3,3,2,2,2,3,3,3,1,3,2,2,2,3,2,1,2,3,3,3,2,1,1,1,4,5,5,5,4,5,5,5,5,AU6ZURVHX4KPT,R_r1287lOLjewe7tv,46.7171936,-116.9179001,4,3,No,4.777777778,1.833333333,No,No,Philadelphia,Pennsylvania,,Denver,Colorado,,Troy,Idaho,83843,10,,,1,English
27,18-30,Female,Associates degree,$12500 - $24999,White,Dallas,Texas,75080,"Dallas, Texas 75080",32.976029,-96.738694,15,3,3,2,2,3,5,,4,5,5,5,4,4,4,2,5,5,3,5,2,5,1,1,1,2,1,4,5,5,5,5,2,1,1,5,1,1,5,5,5,5,3,5,5,5,5,A3UR1AE3D5U7F,R_1BYh0sBE0PQJN9M,32.95129395,-96.7154007,3,5,Consider,4.777777778,1.833333333,No,Flag,Dallas,Texas,,Dallas,Texas,,Dallas,Texas,75080,27,,,1,English
